frame_index,mae,psnr,ssim
2.500000000000000000e+01,3.000000000000000000e+00,4.353228300675162643e+01,9.791939674863928689e-01
2.600000000000000000e+01,2.000000000000000000e+00,4.352373249737297556e+01,9.794031290020457359e-01
2.700000000000000000e+01,1.000000000000000000e+00,4.360761522403863211e+01,9.797256235095455068e-01
2.800000000000000000e+01,1.000000000000000000e+00,4.362309465383945195e+01,9.797446773645160922e-01
2.900000000000000000e+01,1.000000000000000000e+00,4.361660535867476085e+01,9.795346616204868573e-01
3.000000000000000000e+01,2.000000000000000000e+00,4.355182224058616924e+01,9.793321673776824721e-01
3.100000000000000000e+01,2.000000000000000000e+00,4.351043550662944170e+01,9.789245955656123988e-01
3.200000000000000000e+01,3.000000000000000000e+00,4.353307061879711171e+01,9.789702800409177952e-01
3.300000000000000000e+01,2.000000000000000000e+00,4.359559694351797532e+01,9.789010043020781593e-01
3.400000000000000000e+01,2.000000000000000000e+00,4.371090388016704509e+01,9.796456909714006400e-01
3.500000000000000000e+01,2.000000000000000000e+00,4.359255236187144789e+01,9.791304540097172104e-01
3.600000000000000000e+01,2.000000000000000000e+00,4.357237949986640047e+01,9.788423700072322875e-01
3.700000000000000000e+01,2.000000000000000000e+00,4.360006216953753722e+01,9.786316072530037991e-01
3.800000000000000000e+01,2.000000000000000000e+00,4.360361046912970551e+01,9.785545602885811212e-01
3.900000000000000000e+01,2.000000000000000000e+00,4.363316617969431377e+01,9.785746700331279246e-01
4.000000000000000000e+01,2.000000000000000000e+00,4.369933790227474191e+01,9.787286276920718064e-01
4.100000000000000000e+01,2.000000000000000000e+00,4.375350499314813391e+01,9.791585410294524339e-01
4.200000000000000000e+01,3.000000000000000000e+00,4.359219077121690589e+01,9.783045247644552855e-01
4.300000000000000000e+01,2.000000000000000000e+00,4.363234500015971662e+01,9.785025383450123293e-01
4.400000000000000000e+01,2.000000000000000000e+00,4.360882493270686666e+01,9.783183674634953197e-01
4.500000000000000000e+01,2.000000000000000000e+00,4.357778180782288757e+01,9.779285741926412312e-01
4.600000000000000000e+01,2.000000000000000000e+00,4.365284482600978322e+01,9.784630687326907328e-01
4.700000000000000000e+01,3.000000000000000000e+00,4.356872175276074444e+01,9.780812316365585790e-01
4.800000000000000000e+01,4.000000000000000000e+00,4.352704085400591794e+01,9.780282823716641705e-01
4.900000000000000000e+01,3.000000000000000000e+00,4.353035173279116776e+01,9.783546472370994174e-01
5.000000000000000000e+01,2.000000000000000000e+00,4.360450177429272145e+01,9.787742922575742854e-01
5.100000000000000000e+01,2.000000000000000000e+00,4.364713478338013886e+01,9.791628482913957709e-01
5.200000000000000000e+01,2.000000000000000000e+00,4.366509940463902240e+01,9.794765294704532721e-01
5.300000000000000000e+01,3.000000000000000000e+00,4.368290788446370243e+01,9.799349299041938410e-01
5.400000000000000000e+01,3.000000000000000000e+00,4.352920822923061905e+01,9.797588292228893714e-01
5.500000000000000000e+01,2.000000000000000000e+00,4.351401487727464712e+01,9.799778682295142707e-01
5.600000000000000000e+01,2.000000000000000000e+00,4.367384099802927722e+01,9.806610913872007007e-01
5.700000000000000000e+01,2.000000000000000000e+00,4.355138940059553221e+01,9.801000706592768452e-01
5.800000000000000000e+01,3.000000000000000000e+00,4.344081361219514292e+01,9.789627486485991126e-01
5.900000000000000000e+01,3.000000000000000000e+00,4.340831537206235424e+01,9.787585417617475914e-01
6.000000000000000000e+01,2.000000000000000000e+00,4.345639502031573898e+01,9.789859904375621813e-01
6.100000000000000000e+01,2.000000000000000000e+00,4.354025488068695893e+01,9.793179000127978373e-01
6.200000000000000000e+01,2.000000000000000000e+00,4.357294942635442681e+01,9.793249117133470127e-01
6.300000000000000000e+01,2.000000000000000000e+00,4.354927059974163228e+01,9.790286433974684233e-01
6.400000000000000000e+01,2.000000000000000000e+00,4.358413811861829856e+01,9.788921167571156268e-01
6.500000000000000000e+01,2.000000000000000000e+00,4.364699746839911398e+01,9.789186414415053106e-01
6.600000000000000000e+01,2.000000000000000000e+00,4.365499949282673242e+01,9.788962424940248486e-01
6.700000000000000000e+01,2.000000000000000000e+00,4.353942131345243638e+01,9.785301615783728035e-01
6.800000000000000000e+01,2.000000000000000000e+00,4.363684818890521910e+01,9.788689103573008365e-01
6.900000000000000000e+01,2.000000000000000000e+00,4.361015600154543392e+01,9.783938265596047179e-01
7.000000000000000000e+01,3.000000000000000000e+00,4.360784201874860599e+01,9.781263822916015371e-01
7.100000000000000000e+01,4.000000000000000000e+00,4.359804018089817390e+01,9.777694810047494745e-01
7.200000000000000000e+01,3.000000000000000000e+00,4.362037949319237384e+01,9.775241135187245911e-01
7.300000000000000000e+01,3.000000000000000000e+00,4.358544659921241760e+01,9.772300826703520515e-01
7.400000000000000000e+01,2.000000000000000000e+00,4.362326156266266253e+01,9.773828768291269453e-01
7.500000000000000000e+01,2.000000000000000000e+00,4.362153209147842148e+01,9.774082218570192548e-01
7.600000000000000000e+01,3.000000000000000000e+00,4.365694113657158937e+01,9.779634861351008679e-01
7.700000000000000000e+01,4.000000000000000000e+00,4.361328864788340809e+01,9.780291752682911399e-01
7.800000000000000000e+01,5.000000000000000000e+00,4.354292039234923095e+01,9.781467770033691611e-01
7.900000000000000000e+01,5.000000000000000000e+00,4.347905773339665103e+01,9.782074181727248297e-01
8.000000000000000000e+01,4.000000000000000000e+00,4.349108117808260943e+01,9.787193313347375412e-01
8.100000000000000000e+01,4.000000000000000000e+00,4.360599776525081950e+01,9.794524893933346243e-01
8.200000000000000000e+01,4.000000000000000000e+00,4.351179591155494109e+01,9.793456558161988124e-01
8.300000000000000000e+01,4.000000000000000000e+00,4.348841786440532076e+01,9.793312662701170179e-01
8.400000000000000000e+01,4.000000000000000000e+00,4.342795629356929510e+01,9.793131609485109523e-01
8.500000000000000000e+01,4.000000000000000000e+00,4.345192914683853047e+01,9.797098670599250214e-01
8.600000000000000000e+01,3.000000000000000000e+00,4.348738829140276607e+01,9.800640740005360785e-01
8.700000000000000000e+01,3.000000000000000000e+00,4.356048811195510240e+01,9.800733610610660174e-01
8.800000000000000000e+01,3.000000000000000000e+00,4.346066085898902998e+01,9.794211839459784352e-01
8.900000000000000000e+01,4.000000000000000000e+00,4.346561858413457458e+01,9.789843062752807690e-01
9.000000000000000000e+01,5.000000000000000000e+00,4.351478438344267374e+01,9.789844264265513685e-01
9.100000000000000000e+01,5.000000000000000000e+00,4.348139220403052718e+01,9.787444086754345518e-01
9.200000000000000000e+01,6.000000000000000000e+00,4.348126003067358170e+01,9.782189115376679345e-01
9.300000000000000000e+01,6.000000000000000000e+00,4.348890331920357966e+01,9.780751057599681442e-01
9.400000000000000000e+01,6.000000000000000000e+00,4.354379932742464376e+01,9.782804578189731037e-01
9.500000000000000000e+01,4.000000000000000000e+00,4.353567223952633469e+01,9.784706813073057452e-01
9.600000000000000000e+01,3.000000000000000000e+00,4.350737615272645797e+01,9.781939914769501865e-01
9.700000000000000000e+01,2.000000000000000000e+00,4.355103122081018086e+01,9.781184464186026828e-01
9.800000000000000000e+01,2.000000000000000000e+00,4.359601913321837685e+01,9.782622354191837788e-01
9.900000000000000000e+01,2.000000000000000000e+00,4.362951768078165316e+01,9.780950967267270091e-01
1.000000000000000000e+02,2.000000000000000000e+00,4.363832491240626155e+01,9.782090783331771622e-01
1.010000000000000000e+02,2.000000000000000000e+00,4.364080754824641417e+01,9.782789935031653838e-01
1.020000000000000000e+02,2.000000000000000000e+00,4.364237706245649662e+01,9.782423744943679056e-01
1.030000000000000000e+02,2.000000000000000000e+00,4.361786303912435869e+01,9.779246571368275243e-01
1.040000000000000000e+02,1.000000000000000000e+00,4.364692118417451638e+01,9.780126705122086372e-01
1.050000000000000000e+02,1.000000000000000000e+00,4.370463772903693922e+01,9.782814038960143677e-01
1.060000000000000000e+02,2.000000000000000000e+00,4.367987836094169296e+01,9.780407945594679076e-01
1.070000000000000000e+02,1.000000000000000000e+00,4.374096758332016321e+01,9.783532788555746595e-01
1.080000000000000000e+02,2.000000000000000000e+00,4.372315282226412592e+01,9.785757132587130647e-01
1.090000000000000000e+02,2.000000000000000000e+00,4.364800454576311495e+01,9.782562288827831853e-01
1.100000000000000000e+02,2.000000000000000000e+00,4.366822595353620784e+01,9.782017410421114390e-01
1.110000000000000000e+02,2.000000000000000000e+00,4.365463266552719546e+01,9.781754456531143171e-01
1.120000000000000000e+02,2.000000000000000000e+00,4.365411304655255265e+01,9.780793800636164992e-01
1.130000000000000000e+02,2.000000000000000000e+00,4.368390793730014110e+01,9.782875239628674446e-01
1.140000000000000000e+02,2.000000000000000000e+00,4.371705504288718913e+01,9.783661986520356679e-01
1.150000000000000000e+02,2.000000000000000000e+00,4.364108179138540322e+01,9.780609913726185933e-01
1.160000000000000000e+02,2.000000000000000000e+00,4.366324599491947112e+01,9.781301031641060906e-01
1.170000000000000000e+02,1.000000000000000000e+00,4.371700852786499780e+01,9.783416358023983017e-01
1.180000000000000000e+02,2.000000000000000000e+00,4.370903082356595348e+01,9.783900059001400251e-01
1.190000000000000000e+02,2.000000000000000000e+00,4.364480101895748021e+01,9.779714194868233124e-01
1.200000000000000000e+02,2.000000000000000000e+00,4.363325743145023239e+01,9.779975730770088527e-01
1.210000000000000000e+02,2.000000000000000000e+00,4.363255788364855903e+01,9.779277124003886712e-01
1.220000000000000000e+02,2.000000000000000000e+00,4.361109404507080001e+01,9.777947337621482049e-01
1.230000000000000000e+02,2.000000000000000000e+00,4.360010744871561883e+01,9.778584241617036543e-01
1.240000000000000000e+02,2.000000000000000000e+00,4.360849222923108215e+01,9.782578415329563626e-01
1.250000000000000000e+02,2.000000000000000000e+00,4.361056447946659631e+01,9.785298128637575088e-01
1.260000000000000000e+02,2.000000000000000000e+00,4.359256742880208435e+01,9.787832649824098619e-01
1.270000000000000000e+02,2.000000000000000000e+00,4.356779281585716745e+01,9.789262154742471855e-01
1.280000000000000000e+02,2.000000000000000000e+00,4.356557615649997217e+01,9.793717865437147063e-01
1.290000000000000000e+02,2.000000000000000000e+00,4.355788653442268554e+01,9.796698860682907517e-01
1.300000000000000000e+02,2.000000000000000000e+00,4.353662407872996454e+01,9.797448057695317125e-01
1.310000000000000000e+02,2.000000000000000000e+00,4.351289045961689794e+01,9.797623657679362941e-01
1.320000000000000000e+02,3.000000000000000000e+00,4.347380609287489506e+01,9.797937099419860019e-01
1.330000000000000000e+02,3.000000000000000000e+00,4.346076317369035280e+01,9.798610947198068688e-01
1.340000000000000000e+02,2.000000000000000000e+00,4.341614951102809528e+01,9.797821973642699689e-01
1.350000000000000000e+02,3.000000000000000000e+00,4.338887788803947387e+01,9.796063848449165778e-01
1.360000000000000000e+02,3.000000000000000000e+00,4.343512845301849268e+01,9.796815995716782188e-01
1.370000000000000000e+02,4.000000000000000000e+00,4.345734424520738060e+01,9.797448565586707181e-01
1.380000000000000000e+02,4.000000000000000000e+00,4.345925792909383034e+01,9.797280407017764370e-01
1.390000000000000000e+02,5.000000000000000000e+00,4.342963938058424134e+01,9.793741172166045006e-01
1.400000000000000000e+02,5.000000000000000000e+00,4.340802655962519907e+01,9.789033806373118596e-01
1.410000000000000000e+02,5.000000000000000000e+00,4.341007754396677853e+01,9.784552591149828782e-01
1.420000000000000000e+02,5.000000000000000000e+00,4.337915581091120742e+01,9.776842463701536090e-01
1.430000000000000000e+02,5.000000000000000000e+00,4.346348270479385434e+01,9.774172697243862507e-01
1.440000000000000000e+02,5.000000000000000000e+00,4.345487669189334667e+01,9.763874473269570364e-01
1.450000000000000000e+02,4.000000000000000000e+00,4.354201184985365103e+01,9.761720742007566898e-01
1.460000000000000000e+02,3.000000000000000000e+00,4.359009715057603529e+01,9.759093026156056006e-01
1.470000000000000000e+02,4.000000000000000000e+00,4.359229623204796411e+01,9.759000022085905224e-01
1.480000000000000000e+02,5.000000000000000000e+00,4.356252261451163577e+01,9.760692544804138171e-01
1.490000000000000000e+02,4.000000000000000000e+00,4.357806711641209318e+01,9.762638007541035723e-01
1.500000000000000000e+02,3.000000000000000000e+00,4.357901327376180234e+01,9.765247022584973013e-01
1.510000000000000000e+02,5.000000000000000000e+00,4.345638041847621480e+01,9.756123818586590613e-01
1.520000000000000000e+02,9.000000000000000000e+00,4.346300008305701112e+01,9.751089728432184023e-01
1.530000000000000000e+02,9.000000000000000000e+00,4.347292655067593614e+01,9.758263526895760709e-01
1.540000000000000000e+02,1.000000000000000000e+01,4.347701793437641982e+01,9.767382836156788262e-01
1.550000000000000000e+02,8.000000000000000000e+00,4.356333069612264808e+01,9.764954105126214534e-01
1.560000000000000000e+02,1.000000000000000000e+01,4.348591789610060943e+01,9.761182526738677590e-01
1.570000000000000000e+02,9.000000000000000000e+00,4.350423037002975946e+01,9.771608275618041128e-01
1.580000000000000000e+02,6.000000000000000000e+00,4.348897687769490972e+01,9.779614733854683495e-01
1.590000000000000000e+02,2.000000000000000000e+00,4.352989132501968328e+01,9.780568680120071967e-01
1.600000000000000000e+02,2.000000000000000000e+00,4.356104152195788970e+01,9.781316865512862391e-01
1.610000000000000000e+02,2.000000000000000000e+00,4.365026368980121418e+01,9.785033639334662636e-01
1.620000000000000000e+02,3.000000000000000000e+00,4.353133211839727323e+01,9.779609285218566761e-01
1.630000000000000000e+02,2.000000000000000000e+00,4.355412149326766524e+01,9.781373279515117591e-01
1.640000000000000000e+02,2.000000000000000000e+00,4.356674425487868518e+01,9.779656313580133986e-01
1.650000000000000000e+02,2.000000000000000000e+00,4.361762056636094087e+01,9.783627821387389512e-01
1.660000000000000000e+02,3.000000000000000000e+00,4.357908837444466599e+01,9.779781764200909944e-01
1.670000000000000000e+02,5.000000000000000000e+00,4.348171531139413304e+01,9.774941439349849048e-01
1.680000000000000000e+02,5.000000000000000000e+00,4.346365821690546483e+01,9.773088420907305451e-01
1.690000000000000000e+02,6.000000000000000000e+00,4.348953596294858670e+01,9.773911691747931840e-01
1.700000000000000000e+02,7.000000000000000000e+00,4.345857124321699416e+01,9.774176312417623969e-01
1.710000000000000000e+02,9.000000000000000000e+00,4.343569518091084092e+01,9.773371909430068616e-01
1.720000000000000000e+02,1.100000000000000000e+01,4.342978450483595054e+01,9.773236473988755613e-01
1.730000000000000000e+02,1.200000000000000000e+01,4.336526392093936977e+01,9.769238976410651309e-01
1.740000000000000000e+02,1.100000000000000000e+01,4.334690043020752626e+01,9.769377442329958416e-01
1.750000000000000000e+02,1.100000000000000000e+01,4.335197223355120855e+01,9.769320079488709174e-01
1.760000000000000000e+02,1.200000000000000000e+01,4.332266336971941456e+01,9.769461658520963709e-01
1.770000000000000000e+02,1.400000000000000000e+01,4.336532111593648153e+01,9.773430704952515979e-01
1.780000000000000000e+02,1.500000000000000000e+01,4.334560493605151521e+01,9.775226586558547481e-01
1.790000000000000000e+02,1.600000000000000000e+01,4.333508447232843963e+01,9.775303615479595809e-01
1.800000000000000000e+02,1.700000000000000000e+01,4.337009955748310830e+01,9.774091717808127688e-01
1.810000000000000000e+02,1.700000000000000000e+01,4.337014250144975591e+01,9.771003043032410185e-01
1.820000000000000000e+02,1.800000000000000000e+01,4.341350282454750698e+01,9.769334243593676970e-01
1.830000000000000000e+02,1.900000000000000000e+01,4.341826223245980287e+01,9.766327903447723502e-01
1.840000000000000000e+02,1.900000000000000000e+01,4.343805007332733936e+01,9.760936706783469585e-01
1.850000000000000000e+02,1.900000000000000000e+01,4.345820602900334961e+01,9.749572909148985778e-01
1.860000000000000000e+02,1.800000000000000000e+01,4.348167124988357557e+01,9.742596061316068923e-01
1.870000000000000000e+02,1.700000000000000000e+01,4.353311520488267661e+01,9.735045248138911589e-01
1.880000000000000000e+02,1.600000000000000000e+01,4.352856978031325497e+01,9.725398032970203888e-01
1.890000000000000000e+02,1.500000000000000000e+01,4.353348677339756279e+01,9.726395142991814957e-01
1.900000000000000000e+02,1.400000000000000000e+01,4.353058938170708814e+01,9.725396890532501670e-01
1.910000000000000000e+02,1.300000000000000000e+01,4.352259073511014975e+01,9.728602384698511463e-01
1.920000000000000000e+02,1.300000000000000000e+01,4.351530239706700343e+01,9.732535990260726688e-01
1.930000000000000000e+02,1.300000000000000000e+01,4.349075737318930379e+01,9.736336985370286357e-01
1.940000000000000000e+02,1.200000000000000000e+01,4.348211188510671121e+01,9.741687862778789508e-01
1.950000000000000000e+02,1.200000000000000000e+01,4.347017180468974828e+01,9.747719100014604621e-01
1.960000000000000000e+02,1.200000000000000000e+01,4.344732214457087593e+01,9.752708025133263181e-01
1.970000000000000000e+02,1.100000000000000000e+01,4.342451959906427561e+01,9.747805060981983294e-01
1.980000000000000000e+02,1.100000000000000000e+01,4.340661165624615592e+01,9.739703234999109727e-01
1.990000000000000000e+02,1.000000000000000000e+01,4.342362099678111775e+01,9.729913488898375151e-01
2.000000000000000000e+02,1.000000000000000000e+01,4.342449060899152613e+01,9.721462693567256563e-01
2.010000000000000000e+02,1.000000000000000000e+01,4.343088760765874667e+01,9.716273910457753349e-01
2.020000000000000000e+02,1.100000000000000000e+01,4.339402776772811166e+01,9.717247596625737671e-01
2.030000000000000000e+02,1.100000000000000000e+01,4.338541450560520474e+01,9.719259312829218178e-01
2.040000000000000000e+02,1.100000000000000000e+01,4.335896278736651510e+01,9.722820468376861536e-01
2.050000000000000000e+02,1.200000000000000000e+01,4.330312537219850100e+01,9.726568108828497206e-01
2.060000000000000000e+02,1.300000000000000000e+01,4.330095520325436809e+01,9.732495678266828154e-01
2.070000000000000000e+02,1.300000000000000000e+01,4.330590307924492066e+01,9.733583176719334817e-01
2.080000000000000000e+02,1.300000000000000000e+01,4.323462849504777950e+01,9.734197963547469579e-01
2.090000000000000000e+02,1.400000000000000000e+01,4.320182740321499892e+01,9.743073117358181934e-01
2.100000000000000000e+02,1.400000000000000000e+01,4.318124794327354721e+01,9.754039847234424743e-01
2.110000000000000000e+02,1.400000000000000000e+01,4.309409807493715761e+01,9.762706966633847294e-01
2.120000000000000000e+02,1.400000000000000000e+01,4.304362850820073305e+01,9.772750365087615743e-01
2.130000000000000000e+02,1.400000000000000000e+01,4.306500545122315060e+01,9.780680965099414204e-01
2.140000000000000000e+02,1.400000000000000000e+01,4.306087093884834616e+01,9.788617393457933469e-01
2.150000000000000000e+02,1.500000000000000000e+01,4.306357793272674428e+01,9.800730408011013584e-01
2.160000000000000000e+02,1.500000000000000000e+01,4.304244692971040820e+01,9.809557126971252261e-01
2.170000000000000000e+02,1.500000000000000000e+01,4.300159535541438771e+01,9.815190189720375269e-01
2.180000000000000000e+02,1.400000000000000000e+01,4.295243040414690228e+01,9.820552438911788196e-01
2.190000000000000000e+02,1.300000000000000000e+01,4.289341384702559878e+01,9.825580239995952425e-01
2.200000000000000000e+02,1.200000000000000000e+01,4.287226313109093212e+01,9.829811980656031345e-01
2.210000000000000000e+02,1.200000000000000000e+01,4.289411936510741441e+01,9.832357712820184448e-01
2.220000000000000000e+02,1.100000000000000000e+01,4.289005458793237580e+01,9.830235182073072675e-01
2.230000000000000000e+02,1.100000000000000000e+01,4.287314395327362604e+01,9.826124414014530961e-01
2.240000000000000000e+02,1.100000000000000000e+01,4.285675676113303467e+01,9.819492089254612255e-01
2.250000000000000000e+02,1.200000000000000000e+01,4.288746639759503410e+01,9.817440913605822717e-01
2.260000000000000000e+02,1.100000000000000000e+01,4.292076908441952554e+01,9.817788951298320743e-01
2.270000000000000000e+02,1.100000000000000000e+01,4.293562530488208040e+01,9.819155957426501935e-01
2.280000000000000000e+02,1.100000000000000000e+01,4.291943980443137718e+01,9.822593173647028442e-01
2.290000000000000000e+02,1.000000000000000000e+01,4.287200785370497158e+01,9.829662553948992354e-01
2.300000000000000000e+02,8.000000000000000000e+00,4.289510728301056730e+01,9.834953494910105842e-01
2.310000000000000000e+02,3.000000000000000000e+00,4.311329614986512127e+01,9.846329893770913166e-01
2.320000000000000000e+02,4.000000000000000000e+00,4.304550110548481712e+01,9.847143788602784609e-01
2.330000000000000000e+02,5.000000000000000000e+00,4.304427917742109599e+01,9.846490318414172771e-01
2.340000000000000000e+02,4.000000000000000000e+00,4.309092900264442960e+01,9.847005796195474892e-01
2.350000000000000000e+02,4.000000000000000000e+00,4.310481753204107491e+01,9.846334450848392983e-01
2.360000000000000000e+02,5.000000000000000000e+00,4.302493358942876256e+01,9.843338139841443235e-01
2.370000000000000000e+02,5.000000000000000000e+00,4.301877699976331826e+01,9.842763292326445201e-01
2.380000000000000000e+02,4.000000000000000000e+00,4.304528857155835908e+01,9.845713809117615511e-01
2.390000000000000000e+02,3.000000000000000000e+00,4.316237547452979584e+01,9.851312997644273706e-01
2.400000000000000000e+02,4.000000000000000000e+00,4.314086808897876324e+01,9.851523743433885372e-01
2.410000000000000000e+02,6.000000000000000000e+00,4.293675226080101481e+01,9.844784826237142905e-01
2.420000000000000000e+02,7.000000000000000000e+00,4.291013334323126571e+01,9.843315843356901240e-01
2.430000000000000000e+02,8.000000000000000000e+00,4.287967271007993730e+01,9.843728547745671520e-01
2.440000000000000000e+02,6.000000000000000000e+00,4.289033656321296917e+01,9.846934008291049478e-01
2.450000000000000000e+02,5.000000000000000000e+00,4.292770600613222598e+01,9.850077608943033081e-01
2.460000000000000000e+02,5.000000000000000000e+00,4.290816375662949866e+01,9.849704104448985253e-01
2.470000000000000000e+02,5.000000000000000000e+00,4.290132220380417039e+01,9.851952286049390217e-01
2.480000000000000000e+02,4.000000000000000000e+00,4.300602919430795623e+01,9.856238353930230067e-01
2.490000000000000000e+02,3.000000000000000000e+00,4.301402680443153770e+01,9.857065884208149331e-01
2.500000000000000000e+02,3.000000000000000000e+00,4.305172232874154759e+01,9.858409054806147598e-01
2.510000000000000000e+02,4.000000000000000000e+00,4.298951410296487552e+01,9.857592330259176139e-01
2.520000000000000000e+02,3.000000000000000000e+00,4.300605552140841326e+01,9.857959533000207886e-01
2.530000000000000000e+02,3.000000000000000000e+00,4.298683976276202401e+01,9.858385461310071873e-01
2.540000000000000000e+02,4.000000000000000000e+00,4.298164000312718258e+01,9.855743560328197317e-01
2.550000000000000000e+02,5.000000000000000000e+00,4.297787177781619050e+01,9.855286562024724306e-01
2.560000000000000000e+02,5.000000000000000000e+00,4.300456829040222573e+01,9.856586066481062280e-01
2.570000000000000000e+02,5.000000000000000000e+00,4.300918958642860446e+01,9.856516062196432060e-01
2.580000000000000000e+02,4.000000000000000000e+00,4.297350577385599024e+01,9.855645452001414730e-01
2.590000000000000000e+02,4.000000000000000000e+00,4.303194634364986371e+01,9.857177588377833422e-01
2.600000000000000000e+02,4.000000000000000000e+00,4.298639419945963169e+01,9.854082996027364594e-01
2.610000000000000000e+02,5.000000000000000000e+00,4.300248965280083269e+01,9.854120248331620369e-01
2.620000000000000000e+02,5.000000000000000000e+00,4.295883212878051438e+01,9.853452795821393551e-01
2.630000000000000000e+02,4.000000000000000000e+00,4.297779330787921026e+01,9.854842278854413218e-01
2.640000000000000000e+02,4.000000000000000000e+00,4.302496003137853364e+01,9.856111531683617866e-01
2.650000000000000000e+02,4.000000000000000000e+00,4.300542371504165118e+01,9.854277560153036353e-01
2.660000000000000000e+02,4.000000000000000000e+00,4.300248965280083269e+01,9.853637545801414710e-01
2.670000000000000000e+02,4.000000000000000000e+00,4.299984674708676380e+01,9.852128472303189888e-01
2.680000000000000000e+02,4.000000000000000000e+00,4.301390811609184794e+01,9.853729198478899942e-01
2.690000000000000000e+02,3.000000000000000000e+00,4.303172123037850128e+01,9.854474274228323116e-01
2.700000000000000000e+02,2.000000000000000000e+00,4.304570036548746259e+01,9.854982770769198375e-01
2.710000000000000000e+02,3.000000000000000000e+00,4.301681031646467801e+01,9.852467825673469903e-01
2.720000000000000000e+02,3.000000000000000000e+00,4.302077099052651477e+01,9.854058657883527639e-01
2.730000000000000000e+02,3.000000000000000000e+00,4.300405511648303047e+01,9.852731297358086060e-01
2.740000000000000000e+02,2.000000000000000000e+00,4.306305773890536415e+01,9.853660979227604200e-01
2.750000000000000000e+02,3.000000000000000000e+00,4.305013959138034352e+01,9.853760534325253229e-01
2.760000000000000000e+02,2.000000000000000000e+00,4.305076463721907487e+01,9.852994238693975060e-01
2.770000000000000000e+02,3.000000000000000000e+00,4.298940919584811837e+01,9.850361878888991285e-01
2.780000000000000000e+02,3.000000000000000000e+00,4.296646928069969107e+01,9.850493250621272789e-01
2.790000000000000000e+02,3.000000000000000000e+00,4.291517079312166061e+01,9.849756029090681597e-01
2.800000000000000000e+02,3.000000000000000000e+00,4.298794076223312288e+01,9.850977780745877599e-01
2.810000000000000000e+02,2.000000000000000000e+00,4.303262175348389462e+01,9.852047452325498611e-01
2.820000000000000000e+02,4.000000000000000000e+00,4.298360391615243969e+01,9.849183790881065326e-01
2.830000000000000000e+02,4.000000000000000000e+00,4.302318877659982377e+01,9.849682162825630360e-01
2.840000000000000000e+02,3.000000000000000000e+00,4.312291358333639124e+01,9.853766147652864849e-01
2.850000000000000000e+02,4.000000000000000000e+00,4.302779025061827411e+01,9.851592944757573411e-01
2.860000000000000000e+02,5.000000000000000000e+00,4.298564732822914181e+01,9.849969871307918678e-01
2.870000000000000000e+02,4.000000000000000000e+00,4.305331895073276627e+01,9.852049523269030828e-01
2.880000000000000000e+02,4.000000000000000000e+00,4.309849294545477960e+01,9.854811649993574507e-01
2.890000000000000000e+02,4.000000000000000000e+00,4.314336727385657611e+01,9.855468431773199978e-01
