frame_index,mae,psnr,ssim
5.500000000000000000e+01,7.000000000000000000e+00,2.816547796093717082e+01,7.315515630808078207e-01
5.600000000000000000e+01,6.000000000000000000e+00,2.820001436536504968e+01,7.347705884002299070e-01
5.700000000000000000e+01,6.000000000000000000e+00,2.810883225259640383e+01,7.300057586029174983e-01
5.800000000000000000e+01,7.000000000000000000e+00,2.812419543249358256e+01,7.265260381291213099e-01
5.900000000000000000e+01,6.000000000000000000e+00,2.805688064403755178e+01,7.234614591149571838e-01
6.000000000000000000e+01,6.000000000000000000e+00,2.805796739718354971e+01,7.209253802653076137e-01
6.100000000000000000e+01,6.000000000000000000e+00,2.811451004084860017e+01,7.232943007330155938e-01
6.200000000000000000e+01,6.000000000000000000e+00,2.820269783428725674e+01,7.257888050369258881e-01
6.300000000000000000e+01,6.000000000000000000e+00,2.830116253436420237e+01,7.260098536615093856e-01
6.400000000000000000e+01,6.000000000000000000e+00,2.834141171888007449e+01,7.259022403670157830e-01
6.500000000000000000e+01,6.000000000000000000e+00,2.838256988605777309e+01,7.243270061729925047e-01
6.600000000000000000e+01,6.000000000000000000e+00,2.832749286247845077e+01,7.215164538546698925e-01
6.700000000000000000e+01,6.000000000000000000e+00,2.828559040721923168e+01,7.185219659096916400e-01
6.800000000000000000e+01,6.000000000000000000e+00,2.830448975204313200e+01,7.161621147964003509e-01
6.900000000000000000e+01,6.000000000000000000e+00,2.838270653274761202e+01,7.178022054228778703e-01
7.000000000000000000e+01,7.000000000000000000e+00,2.836320912652556459e+01,7.135424095653855048e-01
7.100000000000000000e+01,7.000000000000000000e+00,2.831699907246872172e+01,7.087432524494449160e-01
7.200000000000000000e+01,7.000000000000000000e+00,2.831607487883500696e+01,7.031567805095780832e-01
7.300000000000000000e+01,7.000000000000000000e+00,2.832676093563819464e+01,7.028622957004881933e-01
7.400000000000000000e+01,6.000000000000000000e+00,2.840145649096349700e+01,7.049974907578981931e-01
7.500000000000000000e+01,6.000000000000000000e+00,2.845572678248792897e+01,7.105796750110436877e-01
7.600000000000000000e+01,7.000000000000000000e+00,2.842780519417504337e+01,7.114503472164646070e-01
7.700000000000000000e+01,7.000000000000000000e+00,2.833198034674461852e+01,7.110010401811975855e-01
7.800000000000000000e+01,8.000000000000000000e+00,2.816356881172511706e+01,7.073012104735038053e-01
7.900000000000000000e+01,8.000000000000000000e+00,2.799897891763257718e+01,7.041704569573213890e-01
8.000000000000000000e+01,8.000000000000000000e+00,2.786951092219559456e+01,7.003401188337878835e-01
8.100000000000000000e+01,8.000000000000000000e+00,2.788740478811439161e+01,7.017432838534621853e-01
8.200000000000000000e+01,8.000000000000000000e+00,2.783421973725479504e+01,7.027059061866283152e-01
8.300000000000000000e+01,8.000000000000000000e+00,2.785766675793237113e+01,7.051767024543463824e-01
8.400000000000000000e+01,8.000000000000000000e+00,2.780105546362952040e+01,7.024524776619344157e-01
8.500000000000000000e+01,8.000000000000000000e+00,2.780474706543504126e+01,7.034965773290364766e-01
8.600000000000000000e+01,7.000000000000000000e+00,2.779766733933070100e+01,7.039861332813657224e-01
8.700000000000000000e+01,7.000000000000000000e+00,2.789078544070527599e+01,7.042798958234741669e-01
8.800000000000000000e+01,7.000000000000000000e+00,2.785921986155438290e+01,6.964851569311685253e-01
8.900000000000000000e+01,8.000000000000000000e+00,2.792128174349689118e+01,6.955235149928429284e-01
9.000000000000000000e+01,9.000000000000000000e+00,2.785364334333476322e+01,6.890686124182522354e-01
9.100000000000000000e+01,9.000000000000000000e+00,2.779432229508345031e+01,6.870211898704021714e-01
9.200000000000000000e+01,9.000000000000000000e+00,2.782101066216945640e+01,6.830373477752387235e-01
9.300000000000000000e+01,1.000000000000000000e+01,2.764810058347878652e+01,6.723603559710430444e-01
9.400000000000000000e+01,9.000000000000000000e+00,2.759084065395052576e+01,6.691849024445356564e-01
9.500000000000000000e+01,8.000000000000000000e+00,2.761322902589770933e+01,6.726766165002713294e-01
9.600000000000000000e+01,7.000000000000000000e+00,2.770293799257835943e+01,6.780596984118628656e-01
9.700000000000000000e+01,7.000000000000000000e+00,2.784976138383030175e+01,6.833482714860830143e-01
9.800000000000000000e+01,7.000000000000000000e+00,2.791021750618065767e+01,6.859709245391297783e-01
9.900000000000000000e+01,6.000000000000000000e+00,2.805141772302274816e+01,6.931220576600020111e-01
1.000000000000000000e+02,6.000000000000000000e+00,2.811207116286179897e+01,6.961151387058811535e-01
1.010000000000000000e+02,6.000000000000000000e+00,2.820841514827169050e+01,7.018236578279990479e-01
1.020000000000000000e+02,6.000000000000000000e+00,2.829081032468098300e+01,7.071730531312215851e-01
1.030000000000000000e+02,6.000000000000000000e+00,2.836586152282382045e+01,7.119213278945536461e-01
1.040000000000000000e+02,6.000000000000000000e+00,2.843459958789100028e+01,7.131401533815011629e-01
1.050000000000000000e+02,6.000000000000000000e+00,2.850591967891444867e+01,7.162732349761149475e-01
1.060000000000000000e+02,6.000000000000000000e+00,2.857602249649274739e+01,7.203484062949666589e-01
1.070000000000000000e+02,6.000000000000000000e+00,2.869852324956806555e+01,7.258483239538457976e-01
1.080000000000000000e+02,6.000000000000000000e+00,2.866555816689355751e+01,7.273812579521089505e-01
1.090000000000000000e+02,6.000000000000000000e+00,2.865949264210735947e+01,7.301459567683826757e-01
1.100000000000000000e+02,6.000000000000000000e+00,2.872356318722033564e+01,7.330106243208887040e-01
1.110000000000000000e+02,6.000000000000000000e+00,2.874672428839657812e+01,7.342896551836753938e-01
1.120000000000000000e+02,6.000000000000000000e+00,2.875060729745340637e+01,7.351059731780787976e-01
1.130000000000000000e+02,5.000000000000000000e+00,2.876779749946445008e+01,7.351483835383225696e-01
1.140000000000000000e+02,5.000000000000000000e+00,2.882852815375039057e+01,7.379788792144397203e-01
1.150000000000000000e+02,5.000000000000000000e+00,2.881536287056965406e+01,7.387205479587996004e-01
1.160000000000000000e+02,5.000000000000000000e+00,2.884364276681084860e+01,7.404690086840366448e-01
1.170000000000000000e+02,5.000000000000000000e+00,2.893465913069560358e+01,7.429645738588923631e-01
1.180000000000000000e+02,5.000000000000000000e+00,2.890137389677071766e+01,7.419795001077281738e-01
1.190000000000000000e+02,6.000000000000000000e+00,2.881688480785698658e+01,7.395779138266224129e-01
1.200000000000000000e+02,5.000000000000000000e+00,2.879775146102246453e+01,7.401584537387023710e-01
1.210000000000000000e+02,5.000000000000000000e+00,2.885670785328596111e+01,7.416290038667282536e-01
1.220000000000000000e+02,5.000000000000000000e+00,2.884333383043243515e+01,7.419409455321117619e-01
1.230000000000000000e+02,5.000000000000000000e+00,2.881693397622732888e+01,7.437461929872685173e-01
1.240000000000000000e+02,6.000000000000000000e+00,2.882651385716618364e+01,7.466514037627918210e-01
1.250000000000000000e+02,6.000000000000000000e+00,2.877135681740612227e+01,7.470420455485866640e-01
1.260000000000000000e+02,6.000000000000000000e+00,2.863795878519203697e+01,7.472584124074674872e-01
1.270000000000000000e+02,6.000000000000000000e+00,2.861726952279774494e+01,7.481012343144188836e-01
1.280000000000000000e+02,6.000000000000000000e+00,2.853370238595982400e+01,7.477419714924371519e-01
1.290000000000000000e+02,6.000000000000000000e+00,2.854071264494383797e+01,7.507249070968534665e-01
1.300000000000000000e+02,6.000000000000000000e+00,2.848311210772948954e+01,7.510228612791772784e-01
1.310000000000000000e+02,6.000000000000000000e+00,2.842488411930160908e+01,7.525816589962047720e-01
1.320000000000000000e+02,6.000000000000000000e+00,2.829944888661947999e+01,7.503602241907382231e-01
1.330000000000000000e+02,6.000000000000000000e+00,2.824237380793523045e+01,7.468474303427139471e-01
1.340000000000000000e+02,6.000000000000000000e+00,2.822043521694710222e+01,7.481066473022188745e-01
1.350000000000000000e+02,6.000000000000000000e+00,2.819541457056547529e+01,7.458710413082028090e-01
1.360000000000000000e+02,7.000000000000000000e+00,2.815086040115826194e+01,7.406950513781981327e-01
1.370000000000000000e+02,7.000000000000000000e+00,2.805577900448511741e+01,7.338971622324896860e-01
1.380000000000000000e+02,8.000000000000000000e+00,2.790231108922068515e+01,7.241368979979970755e-01
1.390000000000000000e+02,8.000000000000000000e+00,2.780909576229239732e+01,7.171287257806195914e-01
1.400000000000000000e+02,8.000000000000000000e+00,2.775522375916104068e+01,7.080966118264773179e-01
1.410000000000000000e+02,8.000000000000000000e+00,2.773480093994356821e+01,6.998204211636310790e-01
1.420000000000000000e+02,9.000000000000000000e+00,2.773638034737008695e+01,6.926556482269715653e-01
1.430000000000000000e+02,9.000000000000000000e+00,2.783572204931835969e+01,6.900502762559704850e-01
1.440000000000000000e+02,9.000000000000000000e+00,2.789567772017974434e+01,6.865113693584236065e-01
