frame_index,mae,psnr,ssim
9.000000000000000000e+01,3.000000000000000000e+00,5.115853151509539032e+01,9.961239591932943283e-01
9.100000000000000000e+01,3.000000000000000000e+00,5.114016118822527091e+01,9.960486666042398518e-01
9.200000000000000000e+01,3.000000000000000000e+00,5.116800452956105971e+01,9.960143587111132124e-01
9.300000000000000000e+01,4.000000000000000000e+00,5.115724133986610411e+01,9.959227850344528621e-01
9.400000000000000000e+01,3.000000000000000000e+00,5.115234216650975441e+01,9.959598969377739808e-01
9.500000000000000000e+01,2.000000000000000000e+00,5.114050384714562369e+01,9.959551808491323710e-01
9.600000000000000000e+01,2.000000000000000000e+00,5.114641897310841046e+01,9.959224035424336652e-01
9.700000000000000000e+01,1.000000000000000000e+00,5.113416902940553399e+01,9.958681374349437343e-01
9.800000000000000000e+01,1.000000000000000000e+00,5.112502553455018983e+01,9.958032078457811354e-01
9.900000000000000000e+01,1.000000000000000000e+00,5.113134701949974215e+01,9.958291287757913279e-01
1.000000000000000000e+02,1.000000000000000000e+00,5.116274876052209919e+01,9.958414973920767244e-01
1.010000000000000000e+02,1.000000000000000000e+00,5.115835946958497260e+01,9.958278667304486520e-01
1.020000000000000000e+02,2.000000000000000000e+00,5.115964997707344963e+01,9.958131755956196596e-01
1.030000000000000000e+02,1.000000000000000000e+00,5.115122558472727832e+01,9.958048188196144679e-01
1.040000000000000000e+02,1.000000000000000000e+00,5.115122558472727832e+01,9.957889823465416734e-01
1.050000000000000000e+02,1.000000000000000000e+00,5.113399794629269479e+01,9.957606444614905961e-01
1.060000000000000000e+02,1.000000000000000000e+00,5.114213184632739484e+01,9.957725853027604712e-01
1.070000000000000000e+02,1.000000000000000000e+00,5.116197385734955816e+01,9.957724832032889273e-01
1.080000000000000000e+02,1.000000000000000000e+00,5.113861955756416222e+01,9.957654423948121281e-01
1.090000000000000000e+02,1.000000000000000000e+00,5.116584975659747414e+01,9.958171348393934919e-01
1.100000000000000000e+02,1.000000000000000000e+00,5.113237299276674719e+01,9.957834430510074109e-01
1.110000000000000000e+02,1.000000000000000000e+00,5.113262952395906069e+01,9.957598357748235207e-01
1.120000000000000000e+02,1.000000000000000000e+00,5.115071033609767426e+01,9.957813799984197578e-01
1.130000000000000000e+02,1.000000000000000000e+00,5.115139734785565651e+01,9.957917239612253946e-01
1.140000000000000000e+02,1.000000000000000000e+00,5.116266265334140684e+01,9.957914491448879302e-01
1.150000000000000000e+02,2.000000000000000000e+00,5.113416902940553399e+01,9.957728729852698413e-01
1.160000000000000000e+02,1.000000000000000000e+00,5.115792938562468350e+01,9.957975754958396930e-01
1.170000000000000000e+02,1.000000000000000000e+00,5.116042446567452373e+01,9.957767612225996157e-01
1.180000000000000000e+02,1.000000000000000000e+00,5.118251240190600981e+01,9.957913941225443599e-01
1.190000000000000000e+02,1.000000000000000000e+00,5.115071033609767426e+01,9.957594155848171757e-01
1.200000000000000000e+02,1.000000000000000000e+00,5.115079620662429249e+01,9.957281498707403200e-01
1.210000000000000000e+02,1.000000000000000000e+00,5.112408663940763631e+01,9.957486457939599411e-01
1.220000000000000000e+02,1.000000000000000000e+00,5.115509189917930399e+01,9.957786175985934296e-01
1.230000000000000000e+02,1.000000000000000000e+00,5.117395725628067282e+01,9.958109732305813200e-01
1.240000000000000000e+02,2.000000000000000000e+00,5.113750649787868241e+01,9.958318548562747896e-01
1.250000000000000000e+02,2.000000000000000000e+00,5.116550509211420916e+01,9.959154010796402723e-01
1.260000000000000000e+02,2.000000000000000000e+00,5.115406054539502634e+01,9.959805805372475840e-01
1.270000000000000000e+02,2.000000000000000000e+00,5.114453211591857240e+01,9.960487772542068186e-01
1.280000000000000000e+02,2.000000000000000000e+00,5.113511010701437698e+01,9.961003824116292371e-01
1.290000000000000000e+02,1.000000000000000000e+00,5.116309320631829394e+01,9.961597589402770847e-01
1.300000000000000000e+02,1.000000000000000000e+00,5.114093220881870394e+01,9.962114207462463567e-01
1.310000000000000000e+02,1.000000000000000000e+00,5.115036687096885970e+01,9.962411742039893880e-01
1.320000000000000000e+02,2.000000000000000000e+00,5.114701950871572933e+01,9.962551081143888876e-01
1.330000000000000000e+02,2.000000000000000000e+00,5.112425733251850346e+01,9.962661957604539431e-01
1.340000000000000000e+02,2.000000000000000000e+00,5.115088207884882365e+01,9.963315953020960292e-01
1.350000000000000000e+02,2.000000000000000000e+00,5.116533277012949554e+01,9.963531952296910132e-01
1.360000000000000000e+02,2.000000000000000000e+00,5.114333181529961081e+01,9.962907889827818941e-01
1.370000000000000000e+02,2.000000000000000000e+00,5.116412670764844961e+01,9.963013580067326957e-01
1.380000000000000000e+02,3.000000000000000000e+00,5.113844829904373057e+01,9.962620063629620271e-01
1.390000000000000000e+02,3.000000000000000000e+00,5.115964997707344963e+01,9.962502661594921927e-01
1.400000000000000000e+02,3.000000000000000000e+00,5.114907911860389333e+01,9.961860003432901900e-01
1.410000000000000000e+02,2.000000000000000000e+00,5.116990161453322372e+01,9.961089292017067942e-01
1.420000000000000000e+02,3.000000000000000000e+00,5.112750177695680520e+01,9.960106384416138603e-01
1.430000000000000000e+02,3.000000000000000000e+00,5.113511010701437698e+01,9.957966756771465811e-01
1.440000000000000000e+02,3.000000000000000000e+00,5.114024685042078033e+01,9.955806299647289581e-01
1.450000000000000000e+02,2.000000000000000000e+00,5.116826317417501713e+01,9.954967993474994614e-01
1.460000000000000000e+02,2.000000000000000000e+00,5.116602209909710552e+01,9.954059275616635727e-01
1.470000000000000000e+02,2.000000000000000000e+00,5.117378459860601936e+01,9.953884832356679757e-01
1.480000000000000000e+02,2.000000000000000000e+00,5.117223098834355000e+01,9.954782230974132951e-01
1.490000000000000000e+02,2.000000000000000000e+00,5.113194547444982163e+01,9.955098105201694025e-01
1.500000000000000000e+02,2.000000000000000000e+00,5.115732733962489931e+01,9.955337233066638980e-01
1.510000000000000000e+02,2.000000000000000000e+00,5.116653916763455356e+01,9.954816212848580648e-01
1.520000000000000000e+02,4.000000000000000000e+00,5.117343930384780748e+01,9.953712867621075100e-01
1.530000000000000000e+02,6.000000000000000000e+00,5.114959417373009387e+01,9.954290908145863037e-01
1.540000000000000000e+02,6.000000000000000000e+00,5.115397461030090653e+01,9.955547014182472010e-01
1.550000000000000000e+02,4.000000000000000000e+00,5.117931305166416678e+01,9.954981168909432521e-01
1.560000000000000000e+02,6.000000000000000000e+00,5.115638143592923370e+01,9.954277989742306154e-01
1.570000000000000000e+02,5.000000000000000000e+00,5.114298893318834871e+01,9.956344938262732258e-01
1.580000000000000000e+02,4.000000000000000000e+00,5.114436062408972816e+01,9.958644950751729397e-01
1.590000000000000000e+02,2.000000000000000000e+00,5.113887645800802773e+01,9.958695028813860928e-01
1.600000000000000000e+02,1.000000000000000000e+00,5.116610827291165720e+01,9.958809473985070770e-01
1.610000000000000000e+02,1.000000000000000000e+00,5.116955662834942586e+01,9.958796329499376432e-01
1.620000000000000000e+02,1.000000000000000000e+00,5.114659054623708556e+01,9.958423554867930072e-01
1.630000000000000000e+02,1.000000000000000000e+00,5.113776333248764416e+01,9.958445707227222554e-01
1.640000000000000000e+02,2.000000000000000000e+00,5.114324609223385210e+01,9.958287709932904797e-01
1.650000000000000000e+02,1.000000000000000000e+00,5.116447126275347301e+01,9.958432917127113537e-01
1.660000000000000000e+02,2.000000000000000000e+00,5.113861955756416222e+01,9.957920961944439764e-01
1.670000000000000000e+02,2.000000000000000000e+00,5.115122558472727832e+01,9.957907502514687925e-01
1.680000000000000000e+02,2.000000000000000000e+00,5.117991815340046458e+01,9.957877456878674316e-01
1.690000000000000000e+02,2.000000000000000000e+00,5.112844141078340954e+01,9.957132665644325975e-01
1.700000000000000000e+02,3.000000000000000000e+00,5.113083412374254522e+01,9.956776255907895390e-01
1.710000000000000000e+02,4.000000000000000000e+00,5.116662535170963366e+01,9.957213916657453590e-01
1.720000000000000000e+02,4.000000000000000000e+00,5.118987119942097053e+01,9.957323888174584026e-01
1.730000000000000000e+02,5.000000000000000000e+00,5.116921166956777256e+01,9.957350771052994043e-01
1.740000000000000000e+02,5.000000000000000000e+00,5.115835946958497260e+01,9.957523858438839248e-01
1.750000000000000000e+02,5.000000000000000000e+00,5.116016628746091754e+01,9.957654888724737363e-01
1.760000000000000000e+02,5.000000000000000000e+00,5.115999417717817010e+01,9.957672506664216883e-01
1.770000000000000000e+02,6.000000000000000000e+00,5.114221754740225379e+01,9.958344586951072275e-01
1.780000000000000000e+02,6.000000000000000000e+00,5.114976587234714600e+01,9.958726343122207281e-01
1.790000000000000000e+02,7.000000000000000000e+00,5.117231728544580704e+01,9.958873628408472234e-01
1.800000000000000000e+02,8.000000000000000000e+00,5.115990812459450154e+01,9.958335620842462266e-01
1.810000000000000000e+02,9.000000000000000000e+00,5.118294492735916634e+01,9.957969836899849270e-01
1.820000000000000000e+02,1.000000000000000000e+01,5.114298893318834871e+01,9.956904864109663578e-01
1.830000000000000000e+02,1.100000000000000000e+01,5.113939030448995027e+01,9.956523474867519097e-01
1.840000000000000000e+02,1.100000000000000000e+01,5.117862161004210719e+01,9.955570412144332249e-01
1.850000000000000000e+02,1.200000000000000000e+01,5.116464355055748570e+01,9.953386170123841303e-01
1.860000000000000000e+02,1.100000000000000000e+01,5.118857168171639671e+01,9.952229519400218605e-01
1.870000000000000000e+02,1.100000000000000000e+01,5.119099776271902869e+01,9.950597538669302411e-01
1.880000000000000000e+02,1.100000000000000000e+01,5.117369827234267632e+01,9.948059227685370765e-01
1.890000000000000000e+02,1.000000000000000000e+01,5.116809074272087798e+01,9.947554876795837719e-01
1.900000000000000000e+02,9.000000000000000000e+00,5.112613539965509801e+01,9.946707345929539645e-01
1.910000000000000000e+02,8.000000000000000000e+00,5.111385731051242942e+01,9.947418614571464923e-01
1.920000000000000000e+02,8.000000000000000000e+00,5.111794615123800156e+01,9.948263955403721104e-01
1.930000000000000000e+02,8.000000000000000000e+00,5.114084653310393946e+01,9.949653932238504694e-01
1.940000000000000000e+02,8.000000000000000000e+00,5.113793456399888981e+01,9.950536277048396272e-01
1.950000000000000000e+02,8.000000000000000000e+00,5.115354496033478426e+01,9.952240015498696746e-01
1.960000000000000000e+02,7.000000000000000000e+00,5.116765969403522973e+01,9.953434190959630223e-01
1.970000000000000000e+02,7.000000000000000000e+00,5.113382686991911186e+01,9.952317993793028394e-01
1.980000000000000000e+02,7.000000000000000000e+00,5.115844549148823717e+01,9.950970403965618827e-01
1.990000000000000000e+02,7.000000000000000000e+00,5.114470361451946445e+01,9.949004194309140070e-01
2.000000000000000000e+02,7.000000000000000000e+00,5.113245850148054217e+01,9.947352107418940825e-01
2.010000000000000000e+02,7.000000000000000000e+00,5.112903946544886225e+01,9.946074719393180885e-01
2.020000000000000000e+02,7.000000000000000000e+00,5.110849654249732055e+01,9.946130387408325113e-01
2.030000000000000000e+02,8.000000000000000000e+00,5.114753431962423491e+01,9.947368496077548805e-01
2.040000000000000000e+02,8.000000000000000000e+00,5.111445336007335527e+01,9.947947784047472819e-01
2.050000000000000000e+02,8.000000000000000000e+00,5.116240434204228649e+01,9.949960945064169060e-01
2.060000000000000000e+02,9.000000000000000000e+00,5.115715534181026669e+01,9.950596834071885333e-01
2.070000000000000000e+02,9.000000000000000000e+00,5.113126153266701834e+01,9.950975617329989031e-01
2.080000000000000000e+02,9.000000000000000000e+00,5.114333181529961081e+01,9.951883049502922018e-01
2.090000000000000000e+02,9.000000000000000000e+00,5.115062446726889078e+01,9.953851673334873640e-01
2.100000000000000000e+02,1.000000000000000000e+01,5.114968002219009691e+01,9.956021543754279834e-01
2.110000000000000000e+02,9.000000000000000000e+00,5.115328719075627362e+01,9.958547913545467978e-01
2.120000000000000000e+02,9.000000000000000000e+00,5.118476200480315441e+01,9.961030982054788208e-01
2.130000000000000000e+02,9.000000000000000000e+00,5.118701277357651946e+01,9.962266395666775631e-01
2.140000000000000000e+02,9.000000000000000000e+00,5.116051052848987268e+01,9.963639579263157131e-01
2.150000000000000000e+02,9.000000000000000000e+00,5.116119909241679409e+01,9.965419076917393371e-01
2.160000000000000000e+02,9.000000000000000000e+00,5.115294352178252524e+01,9.967292583352327373e-01
2.170000000000000000e+02,9.000000000000000000e+00,5.116223214304465472e+01,9.968672350395920700e-01
2.180000000000000000e+02,8.000000000000000000e+00,5.115406054539502634e+01,9.969975313238467196e-01
2.190000000000000000e+02,4.000000000000000000e+00,5.119316505230471392e+01,9.971459105239658394e-01
2.200000000000000000e+02,3.000000000000000000e+00,5.114641897310841046e+01,9.972017154444544618e-01
2.210000000000000000e+02,3.000000000000000000e+00,5.116008023146694939e+01,9.972530130904797563e-01
2.220000000000000000e+02,4.000000000000000000e+00,5.112818512685008443e+01,9.972337865341364127e-01
2.230000000000000000e+02,3.000000000000000000e+00,5.116033840456463366e+01,9.971965835836624770e-01
2.240000000000000000e+02,3.000000000000000000e+00,5.119377208725409645e+01,9.970967491444119313e-01
2.250000000000000000e+02,4.000000000000000000e+00,5.116137125045773359e+01,9.970538095517255117e-01
2.260000000000000000e+02,5.000000000000000000e+00,5.115466213867041745e+01,9.970461040716184220e-01
2.270000000000000000e+02,5.000000000000000000e+00,5.115036687096885970e+01,9.970494536566316679e-01
2.280000000000000000e+02,4.000000000000000000e+00,5.116068265923716041e+01,9.971249929549114155e-01
2.290000000000000000e+02,3.000000000000000000e+00,5.114521815095973523e+01,9.972406225539494073e-01
2.300000000000000000e+02,3.000000000000000000e+00,5.114478936635958917e+01,9.973540371275553262e-01
2.310000000000000000e+02,3.000000000000000000e+00,5.115045273470454390e+01,9.974134208983949090e-01
2.320000000000000000e+02,4.000000000000000000e+00,5.117326666676316904e+01,9.974223062394033112e-01
2.330000000000000000e+02,4.000000000000000000e+00,5.113784894739936249e+01,9.974164315640348111e-01
2.340000000000000000e+02,4.000000000000000000e+00,5.116274876052209919e+01,9.973981901735918809e-01
2.350000000000000000e+02,4.000000000000000000e+00,5.115939184489594993e+01,9.973781752765761288e-01
2.360000000000000000e+02,4.000000000000000000e+00,5.113939030448995027e+01,9.973719592170763315e-01
2.370000000000000000e+02,4.000000000000000000e+00,5.118035042054980011e+01,9.974144615012552340e-01
2.380000000000000000e+02,4.000000000000000000e+00,5.115191267800388175e+01,9.974003204175162507e-01
2.390000000000000000e+02,3.000000000000000000e+00,5.114144629860394531e+01,9.974143085505426942e-01
2.400000000000000000e+02,3.000000000000000000e+00,5.115990812459450154e+01,9.974541542362758140e-01
2.410000000000000000e+02,4.000000000000000000e+00,5.117326666676316904e+01,9.974531813948933623e-01
2.420000000000000000e+02,4.000000000000000000e+00,5.117689348745393119e+01,9.974961868661067488e-01
2.430000000000000000e+02,4.000000000000000000e+00,5.113502454607740333e+01,9.974957904646047924e-01
2.440000000000000000e+02,4.000000000000000000e+00,5.116421284386200341e+01,9.975475701054207223e-01
2.450000000000000000e+02,4.000000000000000000e+00,5.116834939246946590e+01,9.975659727728956039e-01
2.460000000000000000e+02,4.000000000000000000e+00,5.118207991952491653e+01,9.975961249769951245e-01
2.470000000000000000e+02,4.000000000000000000e+00,5.114110356531891455e+01,9.975895548455750994e-01
2.480000000000000000e+02,3.000000000000000000e+00,5.116998786536126431e+01,9.976448040793441940e-01
2.490000000000000000e+02,3.000000000000000000e+00,5.113699287422258521e+01,9.976168669132016165e-01
2.500000000000000000e+02,3.000000000000000000e+00,5.117145439157866349e+01,9.976434632667915414e-01
2.510000000000000000e+02,4.000000000000000000e+00,5.115345903544198336e+01,9.976291711516420690e-01
2.520000000000000000e+02,3.000000000000000000e+00,5.116145733203745039e+01,9.976486556483519230e-01
2.530000000000000000e+02,3.000000000000000000e+00,5.113083412374254522e+01,9.976343310467433723e-01
2.540000000000000000e+02,4.000000000000000000e+00,5.116783210837559892e+01,9.976347721170689686e-01
2.550000000000000000e+02,5.000000000000000000e+00,5.114976587234714600e+01,9.976158778832676655e-01
2.560000000000000000e+02,5.000000000000000000e+00,5.118112860985796431e+01,9.976206204569284530e-01
2.570000000000000000e+02,5.000000000000000000e+00,5.114641897310841046e+01,9.976220757474816292e-01
2.580000000000000000e+02,4.000000000000000000e+00,5.113844829904373057e+01,9.976086027906020393e-01
2.590000000000000000e+02,3.000000000000000000e+00,5.113690727618529053e+01,9.976036494492784845e-01
2.600000000000000000e+02,4.000000000000000000e+00,5.117283510407274605e+01,9.976047469227736775e-01
2.610000000000000000e+02,5.000000000000000000e+00,5.116404057314326081e+01,9.976074163163064501e-01
2.620000000000000000e+02,5.000000000000000000e+00,5.114925079685900755e+01,9.975860591860269411e-01
2.630000000000000000e+02,4.000000000000000000e+00,5.117136811162079368e+01,9.976105395182114366e-01
2.640000000000000000e+02,3.000000000000000000e+00,5.117387092658532310e+01,9.976088259523419044e-01
2.650000000000000000e+02,4.000000000000000000e+00,5.115844549148823717e+01,9.975994621401504947e-01
2.660000000000000000e+02,3.000000000000000000e+00,5.117525240768217287e+01,9.975897696644699941e-01
2.670000000000000000e+02,3.000000000000000000e+00,5.114676212614422468e+01,9.975694956061487151e-01
2.680000000000000000e+02,4.000000000000000000e+00,5.116584975659747414e+01,9.975790612046314676e-01
2.690000000000000000e+02,3.000000000000000000e+00,5.116214604610618011e+01,9.975920605572435873e-01
2.700000000000000000e+02,2.000000000000000000e+00,5.116765969403522973e+01,9.975919972615441278e-01
2.710000000000000000e+02,3.000000000000000000e+00,5.115208446830943956e+01,9.975783252557973713e-01
2.720000000000000000e+02,3.000000000000000000e+00,5.113913337364935074e+01,9.975438850313157468e-01
2.730000000000000000e+02,2.000000000000000000e+00,5.116955662834942586e+01,9.975672360018086327e-01
2.740000000000000000e+02,2.000000000000000000e+00,5.112374527331113683e+01,9.975520940538227244e-01
2.750000000000000000e+02,2.000000000000000000e+00,5.114719110557138038e+01,9.975613160409093627e-01
2.760000000000000000e+02,1.000000000000000000e+00,5.116636680461510878e+01,9.975683966375329392e-01
2.770000000000000000e+02,2.000000000000000000e+00,5.115818743088985343e+01,9.975526685130933213e-01
2.780000000000000000e+02,3.000000000000000000e+00,5.116059659301072315e+01,9.975574358294658772e-01
2.790000000000000000e+02,3.000000000000000000e+00,5.116498814667121309e+01,9.975396824221488545e-01
2.800000000000000000e+02,3.000000000000000000e+00,5.115672537707290957e+01,9.975398182359087595e-01
2.810000000000000000e+02,2.000000000000000000e+00,5.115792938562468350e+01,9.975521623841667740e-01
2.820000000000000000e+02,3.000000000000000000e+00,5.115655340309625387e+01,9.975406352483213723e-01
2.830000000000000000e+02,4.000000000000000000e+00,5.114813500949040304e+01,9.975206955310964574e-01
2.840000000000000000e+02,2.000000000000000000e+00,5.117110928203130982e+01,9.975337795128557117e-01
2.850000000000000000e+02,4.000000000000000000e+00,5.113784894739936249e+01,9.975131288539299534e-01
2.860000000000000000e+02,5.000000000000000000e+00,5.116688391419707926e+01,9.975356774076703514e-01
2.870000000000000000e+02,4.000000000000000000e+00,5.116180167541958212e+01,9.975225192841206123e-01
2.880000000000000000e+02,3.000000000000000000e+00,5.116343767943519794e+01,9.975229362620174900e-01
2.890000000000000000e+02,3.000000000000000000e+00,5.115002343300110965e+01,9.975437374741875640e-01
