frame_index,mae,psnr,ssim
1.340000000000000000e+02,2.000000000000000000e+00,4.544820703181819255e+01,9.882530056087910353e-01
1.350000000000000000e+02,2.000000000000000000e+00,4.540730745009847169e+01,9.880921188460255467e-01
1.360000000000000000e+02,2.000000000000000000e+00,4.534199160645280102e+01,9.878665954184869813e-01
1.370000000000000000e+02,3.000000000000000000e+00,4.531677426265023456e+01,9.875882529389831133e-01
1.380000000000000000e+02,3.000000000000000000e+00,4.524454501045604360e+01,9.872262200175587754e-01
1.390000000000000000e+02,4.000000000000000000e+00,4.527542319175676511e+01,9.871893368435795679e-01
1.400000000000000000e+02,4.000000000000000000e+00,4.525538044796049775e+01,9.868939418795115159e-01
1.410000000000000000e+02,4.000000000000000000e+00,4.524860237449494349e+01,9.866389782691780130e-01
1.420000000000000000e+02,4.000000000000000000e+00,4.533872442998013952e+01,9.866009396072801252e-01
1.430000000000000000e+02,4.000000000000000000e+00,4.556557302851528846e+01,9.867301284724117050e-01
1.440000000000000000e+02,4.000000000000000000e+00,4.550093703906667741e+01,9.860275618459551916e-01
1.450000000000000000e+02,3.000000000000000000e+00,4.563728530760505464e+01,9.860223884824561580e-01
1.460000000000000000e+02,3.000000000000000000e+00,4.564515773187889636e+01,9.859401450781665188e-01
1.470000000000000000e+02,3.000000000000000000e+00,4.565384360021762689e+01,9.860109968278495396e-01
1.480000000000000000e+02,4.000000000000000000e+00,4.564733361654440813e+01,9.860489560874188264e-01
1.490000000000000000e+02,3.000000000000000000e+00,4.573152588884082093e+01,9.866304752200278916e-01
1.500000000000000000e+02,2.000000000000000000e+00,4.577989799730472953e+01,9.868295250147280928e-01
1.510000000000000000e+02,4.000000000000000000e+00,4.549014844289821724e+01,9.857772035857575998e-01
1.520000000000000000e+02,7.000000000000000000e+00,4.543110145010782475e+01,9.849960667780639501e-01
1.530000000000000000e+02,8.000000000000000000e+00,4.536402461282774823e+01,9.848860025692580678e-01
1.540000000000000000e+02,8.000000000000000000e+00,4.535845496346084360e+01,9.854325618706648582e-01
1.550000000000000000e+02,7.000000000000000000e+00,4.550477321172513712e+01,9.852089326625240728e-01
1.560000000000000000e+02,9.000000000000000000e+00,4.539109133437922594e+01,9.845704258024939870e-01
1.570000000000000000e+02,8.000000000000000000e+00,4.538311970068175327e+01,9.853528048985847887e-01
1.580000000000000000e+02,5.000000000000000000e+00,4.542693899675278146e+01,9.865467044417003395e-01
1.590000000000000000e+02,1.000000000000000000e+00,4.563048691135612245e+01,9.875419669573241022e-01
1.600000000000000000e+02,1.000000000000000000e+00,4.575476452601942867e+01,9.878925690359686707e-01
1.610000000000000000e+02,1.000000000000000000e+00,4.582369942413606623e+01,9.880698708346201675e-01
1.620000000000000000e+02,2.000000000000000000e+00,4.564237902030659200e+01,9.875314798334183797e-01
1.630000000000000000e+02,1.000000000000000000e+00,4.571363791737763904e+01,9.878509949732934281e-01
1.640000000000000000e+02,1.000000000000000000e+00,4.566781609899457095e+01,9.875731732783812333e-01
1.650000000000000000e+02,1.000000000000000000e+00,4.577932459720436498e+01,9.880682040528498966e-01
1.660000000000000000e+02,2.000000000000000000e+00,4.574058405497880386e+01,9.877883046840197911e-01
1.670000000000000000e+02,4.000000000000000000e+00,4.543333380013112333e+01,9.865127750106760240e-01
1.680000000000000000e+02,4.000000000000000000e+00,4.534697596674661924e+01,9.861016791671622927e-01
1.690000000000000000e+02,4.000000000000000000e+00,4.531760352015724180e+01,9.858588354613645466e-01
1.700000000000000000e+02,5.000000000000000000e+00,4.525692741916678585e+01,9.854383986874374335e-01
1.710000000000000000e+02,7.000000000000000000e+00,4.521066883943196046e+01,9.851468643745868725e-01
1.720000000000000000e+02,9.000000000000000000e+00,4.516260455002959873e+01,9.849703423063973506e-01
1.730000000000000000e+02,1.000000000000000000e+01,4.510888814722092377e+01,9.848148248099565238e-01
1.740000000000000000e+02,9.000000000000000000e+00,4.513270875769051571e+01,9.850216274430120267e-01
1.750000000000000000e+02,9.000000000000000000e+00,4.510611187437621084e+01,9.849920524048993986e-01
1.760000000000000000e+02,1.000000000000000000e+01,4.509905105841600914e+01,9.851403165266895412e-01
1.770000000000000000e+02,1.100000000000000000e+01,4.506294569673190153e+01,9.852360271678127779e-01
1.780000000000000000e+02,1.200000000000000000e+01,4.498700943515586914e+01,9.849519780466114982e-01
1.790000000000000000e+02,1.300000000000000000e+01,4.496368337945136773e+01,9.846458833561587687e-01
1.800000000000000000e+02,1.400000000000000000e+01,4.497920633153683667e+01,9.843375298734803325e-01
1.810000000000000000e+02,1.500000000000000000e+01,4.497974545686599157e+01,9.840692150882862643e-01
1.820000000000000000e+02,1.500000000000000000e+01,4.497392230020116699e+01,9.837665797819143965e-01
1.830000000000000000e+02,1.600000000000000000e+01,4.502497922882830750e+01,9.836965307622305144e-01
1.840000000000000000e+02,1.700000000000000000e+01,4.502929789721882514e+01,9.830734033889890755e-01
1.850000000000000000e+02,1.600000000000000000e+01,4.507959200621067453e+01,9.828604078491612883e-01
1.860000000000000000e+02,1.600000000000000000e+01,4.512086780705273270e+01,9.823655888353188814e-01
1.870000000000000000e+02,1.500000000000000000e+01,4.520863546686932466e+01,9.818437225591600814e-01
1.880000000000000000e+02,1.400000000000000000e+01,4.527111894047009599e+01,9.816521579008645748e-01
1.890000000000000000e+02,1.300000000000000000e+01,4.534742732247546826e+01,9.820153780643442465e-01
1.900000000000000000e+02,1.200000000000000000e+01,4.540111077159959052e+01,9.825271306037737240e-01
1.910000000000000000e+02,1.100000000000000000e+01,4.541940613763487278e+01,9.831315480344779978e-01
1.920000000000000000e+02,1.100000000000000000e+01,4.547190162885748066e+01,9.838254290269291547e-01
1.930000000000000000e+02,1.100000000000000000e+01,4.549005515206536643e+01,9.845264612309910790e-01
1.940000000000000000e+02,1.000000000000000000e+01,4.540813129078492949e+01,9.847244023748596975e-01
1.950000000000000000e+02,1.000000000000000000e+01,4.539444378877935549e+01,9.855064075327466533e-01
1.960000000000000000e+02,9.000000000000000000e+00,4.542450316791936160e+01,9.861325075161736509e-01
1.970000000000000000e+02,8.000000000000000000e+00,4.545183505909449906e+01,9.857285269770830194e-01
1.980000000000000000e+02,8.000000000000000000e+00,4.543075634375989580e+01,9.851736675045464908e-01
1.990000000000000000e+02,8.000000000000000000e+00,4.547208743421799682e+01,9.844668576979306307e-01
2.000000000000000000e+02,8.000000000000000000e+00,4.549537593048220430e+01,9.838625968289230750e-01
2.010000000000000000e+02,8.000000000000000000e+00,4.543312662657061907e+01,9.831277550529113896e-01
2.020000000000000000e+02,9.000000000000000000e+00,4.540746762910404755e+01,9.829616428615456369e-01
2.030000000000000000e+02,9.000000000000000000e+00,4.531321249775356108e+01,9.829965830341964583e-01
2.040000000000000000e+02,9.000000000000000000e+00,4.522912197212036034e+01,9.828653429581315493e-01
2.050000000000000000e+02,1.000000000000000000e+01,4.512736346205662841e+01,9.827649197559683580e-01
2.060000000000000000e+02,1.100000000000000000e+01,4.504093352996967070e+01,9.826556110899267171e-01
2.070000000000000000e+02,1.100000000000000000e+01,4.495262354013055983e+01,9.822677538012003495e-01
2.080000000000000000e+02,1.100000000000000000e+01,4.491292944500407458e+01,9.823164021921320099e-01
2.090000000000000000e+02,1.100000000000000000e+01,4.489835343086337360e+01,9.830206280147982811e-01
2.100000000000000000e+02,1.100000000000000000e+01,4.484183928308605971e+01,9.838400877392279309e-01
2.110000000000000000e+02,1.100000000000000000e+01,4.481578215688679023e+01,9.848207429328412754e-01
2.120000000000000000e+02,1.100000000000000000e+01,4.478511908944821585e+01,9.855244173587931478e-01
2.130000000000000000e+02,1.100000000000000000e+01,4.474120455417625664e+01,9.856149097266098114e-01
2.140000000000000000e+02,1.100000000000000000e+01,4.468277250468381112e+01,9.859780738660757216e-01
2.150000000000000000e+02,1.200000000000000000e+01,4.463786272760783902e+01,9.865693113543186898e-01
2.160000000000000000e+02,1.200000000000000000e+01,4.462727626731994235e+01,9.871659078136901799e-01
2.170000000000000000e+02,1.100000000000000000e+01,4.453471372075802748e+01,9.875526366087413743e-01
2.180000000000000000e+02,1.000000000000000000e+01,4.450538955406153718e+01,9.879472977961439861e-01
2.190000000000000000e+02,1.000000000000000000e+01,4.444646652341162252e+01,9.883065725844289995e-01
2.200000000000000000e+02,9.000000000000000000e+00,4.444142576268510680e+01,9.888359561456360192e-01
2.210000000000000000e+02,8.000000000000000000e+00,4.447308690778525886e+01,9.890117549368139249e-01
2.220000000000000000e+02,8.000000000000000000e+00,4.446875251151072916e+01,9.889954117282186985e-01
2.230000000000000000e+02,8.000000000000000000e+00,4.443919137009875442e+01,9.885798430687415816e-01
2.240000000000000000e+02,8.000000000000000000e+00,4.447205363770864039e+01,9.882251471755222338e-01
2.250000000000000000e+02,8.000000000000000000e+00,4.449417495265113587e+01,9.880117754244359674e-01
2.260000000000000000e+02,8.000000000000000000e+00,4.451946730402760721e+01,9.879248102422326649e-01
2.270000000000000000e+02,8.000000000000000000e+00,4.448036365852210139e+01,9.877786031443617221e-01
2.280000000000000000e+02,8.000000000000000000e+00,4.448064093324998680e+01,9.880548358825498312e-01
2.290000000000000000e+02,7.000000000000000000e+00,4.444217692326694902e+01,9.885440376822075548e-01
2.300000000000000000e+02,6.000000000000000000e+00,4.441326871371902030e+01,9.888976492114868178e-01
2.310000000000000000e+02,2.000000000000000000e+00,4.461942489414171575e+01,9.898349026816930518e-01
2.320000000000000000e+02,3.000000000000000000e+00,4.461988297847015161e+01,9.900273030245447803e-01
2.330000000000000000e+02,3.000000000000000000e+00,4.464853269894747001e+01,9.901608307799177888e-01
2.340000000000000000e+02,3.000000000000000000e+00,4.467640567009485864e+01,9.900979647020875518e-01
2.350000000000000000e+02,3.000000000000000000e+00,4.459884195314703703e+01,9.896937783751477147e-01
2.360000000000000000e+02,4.000000000000000000e+00,4.456077116746982369e+01,9.894978667832653452e-01
2.370000000000000000e+02,4.000000000000000000e+00,4.451611131737752203e+01,9.893963476895356601e-01
2.380000000000000000e+02,3.000000000000000000e+00,4.454746008269356139e+01,9.896118688812999276e-01
2.390000000000000000e+02,2.000000000000000000e+00,4.468912929218771524e+01,9.900898722987168110e-01
2.400000000000000000e+02,3.000000000000000000e+00,4.460144513024027901e+01,9.897556724778521220e-01
2.410000000000000000e+02,5.000000000000000000e+00,4.445366202782842180e+01,9.894215007949541674e-01
2.420000000000000000e+02,5.000000000000000000e+00,4.441104875704452581e+01,9.893435266028415276e-01
2.430000000000000000e+02,6.000000000000000000e+00,4.440415956359995420e+01,9.895440545853884107e-01
2.440000000000000000e+02,5.000000000000000000e+00,4.439787974894788647e+01,9.897424301876910357e-01
2.450000000000000000e+02,4.000000000000000000e+00,4.446302299556975868e+01,9.899758751781312371e-01
2.460000000000000000e+02,4.000000000000000000e+00,4.450288046508382678e+01,9.901721676473733691e-01
2.470000000000000000e+02,4.000000000000000000e+00,4.447556037384674710e+01,9.901653784002999448e-01
2.480000000000000000e+02,3.000000000000000000e+00,4.462257520012905587e+01,9.907773565335922239e-01
2.490000000000000000e+02,3.000000000000000000e+00,4.459829111570830662e+01,9.908594150245211285e-01
2.500000000000000000e+02,2.000000000000000000e+00,4.462200224722374742e+01,9.909282882932347603e-01
2.510000000000000000e+02,3.000000000000000000e+00,4.458880488860888391e+01,9.908904016581018270e-01
2.520000000000000000e+02,3.000000000000000000e+00,4.464880170593127673e+01,9.911166146385013143e-01
2.530000000000000000e+02,2.000000000000000000e+00,4.468364407441902841e+01,9.911607092939527242e-01
2.540000000000000000e+02,3.000000000000000000e+00,4.458187408190133283e+01,9.908758063576856845e-01
2.550000000000000000e+02,3.000000000000000000e+00,4.460275681050813290e+01,9.908210160746622197e-01
2.560000000000000000e+02,3.000000000000000000e+00,4.463500777709268164e+01,9.908692301288174464e-01
2.570000000000000000e+02,3.000000000000000000e+00,4.457197050173831343e+01,9.906655884734136830e-01
2.580000000000000000e+02,3.000000000000000000e+00,4.461921495497129087e+01,9.908705963880983791e-01
2.590000000000000000e+02,3.000000000000000000e+00,4.469526232695551471e+01,9.910285383666539438e-01
2.600000000000000000e+02,3.000000000000000000e+00,4.458083352252276654e+01,9.906506251817133180e-01
2.610000000000000000e+02,3.000000000000000000e+00,4.460401183200666964e+01,9.907426817925197859e-01
2.620000000000000000e+02,3.000000000000000000e+00,4.460953062228500698e+01,9.908236055281838262e-01
2.630000000000000000e+02,3.000000000000000000e+00,4.463650208086440330e+01,9.908755377607366688e-01
2.640000000000000000e+02,3.000000000000000000e+00,4.473385006106024520e+01,9.910552604559234036e-01
2.650000000000000000e+02,3.000000000000000000e+00,4.467530354950827132e+01,9.907973033137048580e-01
2.660000000000000000e+02,3.000000000000000000e+00,4.470469225071212094e+01,9.908953267232263329e-01
2.670000000000000000e+02,3.000000000000000000e+00,4.464190885747490256e+01,9.907562227419411949e-01
2.680000000000000000e+02,3.000000000000000000e+00,4.467839793094228895e+01,9.907952328174759460e-01
2.690000000000000000e+02,2.000000000000000000e+00,4.465932525832168665e+01,9.908840789573780672e-01
2.700000000000000000e+02,2.000000000000000000e+00,4.474770648439759668e+01,9.910636211250243299e-01
2.710000000000000000e+02,3.000000000000000000e+00,4.471999864074640385e+01,9.910453692636702616e-01
2.720000000000000000e+02,3.000000000000000000e+00,4.471346001473234821e+01,9.909171866020484165e-01
2.730000000000000000e+02,2.000000000000000000e+00,4.467775953427381808e+01,9.908445038134915395e-01
2.740000000000000000e+02,2.000000000000000000e+00,4.476853486176497654e+01,9.910222323528634636e-01
2.750000000000000000e+02,2.000000000000000000e+00,4.474250023482511551e+01,9.909798388411263925e-01
2.760000000000000000e+02,2.000000000000000000e+00,4.476833734115900398e+01,9.909996762642321322e-01
2.770000000000000000e+02,2.000000000000000000e+00,4.471726488314334347e+01,9.909677359182391676e-01
2.780000000000000000e+02,2.000000000000000000e+00,4.469543712890886411e+01,9.909510130285519303e-01
2.790000000000000000e+02,3.000000000000000000e+00,4.472940418501815429e+01,9.909612926664411736e-01
2.800000000000000000e+02,2.000000000000000000e+00,4.479514383197163596e+01,9.911142554247763803e-01
2.810000000000000000e+02,2.000000000000000000e+00,4.476762634135076269e+01,9.909294102940908733e-01
2.820000000000000000e+02,3.000000000000000000e+00,4.463087238643670673e+01,9.906386979342604038e-01
2.830000000000000000e+02,3.000000000000000000e+00,4.470802191622023258e+01,9.907796967095965357e-01
2.840000000000000000e+02,2.000000000000000000e+00,4.482816032638640991e+01,9.910659263290488852e-01
2.850000000000000000e+02,3.000000000000000000e+00,4.470568504172924662e+01,9.907603791153831718e-01
2.860000000000000000e+02,3.000000000000000000e+00,4.466019213472587523e+01,9.906410620851383575e-01
2.870000000000000000e+02,3.000000000000000000e+00,4.462702770954627596e+01,9.905671707217307276e-01
2.880000000000000000e+02,3.000000000000000000e+00,4.471227045800755207e+01,9.908194034772299652e-01
2.890000000000000000e+02,3.000000000000000000e+00,4.473849665220203775e+01,9.907818164795924032e-01
